,time,pm_1,pm_25,pm_10,pm_4,temperature,humidity,pressure,temperature2,latitude,longitude,elevation,Dist_to_closest_tree,Air measurement,Tree number_x,Air-tree ID,Distance_to_tree,objectid,lat,lon,Tree_within_d_(default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
0,2024-05-27 11:54:57,1.0,2.0,3.0,1.0,16.0,43.0,1016.0,16.2,51.46457026210074,-0.01665351745631,10.896379539743066,1.7879620774964329,0.0,2.0,0_2,5.145099357112001,78077.0,51.46455479413281,-0.0165836066007253,True,Lewisham,Other,Undetermined,,,Unknown,,,,,20201127.0,20210218.0
1,2024-05-27 11:54:57,1.0,2.0,3.0,1.0,16.0,43.0,1016.0,16.2,51.46457026210074,-0.01665351745631,10.896379539743066,1.7879620774964329,0.0,70.0,0_70,1.7879620774964329,76294.0,51.46458319574586,-0.0166688039899032,True,Lewisham,Pear,Shadbush,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127.0,20210218.0
2,2024-05-27 11:54:57,1.0,2.0,3.0,1.0,16.0,43.0,1016.0,16.2,51.46457026210074,-0.01665351745631,10.896379539743066,1.7879620774964329,0.0,194.0,0_194,3.30253384799054,262127.0,51.46455529332172,-0.0166124030947715,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127.0,20210218.0
3,2024-05-27 11:54:57,1.0,2.0,3.0,1.0,16.0,43.0,1016.0,16.2,51.46457026210074,-0.01665351745631,10.896379539743066,1.7879620774964329,0.0,422.0,0_422,19.629045780251673,643030.0,51.46470359712849,-0.0164683014154419,True,TFL,Hornbeam,Hornbeam,Carpinus betulus,,Unknown,,,,,20180214.0,20210218.0
4,2024-05-27 11:54:57,1.0,2.0,3.0,1.0,16.0,43.0,1016.0,16.2,51.46457026210074,-0.01665351745631,10.896379539743066,1.7879620774964329,0.0,65.0,0_65,15.8923055375504,76288.0,51.46451639384044,-0.0164413005113676,True,Lewisham,Pear,Shadbush,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127.0,20210218.0
5,2024-05-27 11:55:00,1.0,2.33,3.31,1.0,16.0,43.0,1016.0,16.0,51.464579528514996,-0.016640613243252,10.43491621222347,1.997235308502285,1.0,422.0,1_422,18.263418994176043,643030.0,51.46470359712849,-0.0164683014154419,True,TFL,Hornbeam,Hornbeam,Carpinus betulus,,Unknown,,,,,20180214.0,20210218.0
6,2024-05-27 11:55:00,1.0,2.33,3.31,1.0,16.0,43.0,1016.0,16.0,51.464579528514996,-0.016640613243252,10.43491621222347,1.997235308502285,1.0,65.0,1_65,15.50674691971225,76288.0,51.46451639384044,-0.0164413005113676,True,Lewisham,Pear,Shadbush,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127.0,20210218.0
7,2024-05-27 11:55:00,1.0,2.33,3.31,1.0,16.0,43.0,1016.0,16.0,51.464579528514996,-0.016640613243252,10.43491621222347,1.997235308502285,1.0,194.0,1_194,3.3325467453334876,262127.0,51.46455529332172,-0.0166124030947715,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127.0,20210218.0
8,2024-05-27 11:55:00,1.0,2.33,3.31,1.0,16.0,43.0,1016.0,16.0,51.464579528514996,-0.016640613243252,10.43491621222347,1.997235308502285,1.0,70.0,1_70,1.997235308502285,76294.0,51.46458319574586,-0.0166688039899032,True,Lewisham,Pear,Shadbush,Amelanchier,1  Young,Young(0-15),2.0,4.0,3.0,,20201127.0,20210218.0
9,2024-05-27 11:55:00,1.0,2.33,3.31,1.0,16.0,43.0,1016.0,16.0,51.464579528514996,-0.016640613243252,10.43491621222347,1.997235308502285,1.0,2.0,1_2,4.817815603558265,78077.0,51.46455479413281,-0.0165836066007253,True,Lewisham,Other,Undetermined,,,Unknown,,,,,20201127.0,20210218.0
